시설정보 에프아이디,시설정보 아이디,시설명,시설 주소,다발지역 에프아이디,다발지역 아이디,사고 종류,지점명,위도,경도,대상,거리(미터)
43111112,ZID4ad421adf7,은물어린이집,충청북도 청주시 상당구 상당로158번길 16 (수동),6519374,2019038,BICYCLE,충청북도 청주시 상당구 북문로3가동(신쭈꾸곱창의전설 부근),36.64506062,127.4867781,기타,484
43111112,ZID7ec30977c0,성안나유치원,충청북도 청주시 상당구 교동로3번길 100,167071,2013114,JAYWALKING,충청북도 청주시 상당구 수동(우암오거리 부근),36.64645792,127.4893943,기타,525
43111112,ZID7ec30977c0,성안나유치원,충청북도 청주시 상당구 교동로3번길 100,167179,2013114,JAYWALKING,충청북도 청주시 상당구 문화동(중앙시장 부근),36.63925502,127.4900889,기타,341
43111112,ZID7ec30977c0,성안나유치원,충청북도 청주시 상당구 교동로3번길 100,6165104,2016044,CHILD,충청북도 청주시 상당구 수동((청주상공회의소) 부근),36.63807406,127.4901897,어린이,462
43111112,ZID7ec30977c0,성안나유치원,충청북도 청주시 상당구 교동로3번길 100,6222538,2016146,OLDMAN,충청북도 청주시 상당구 수동((청수빌딩) 부근),36.64040908,127.4919569,노약자,188
43111112,ZID7ec30977c0,성안나유치원,충청북도 청주시 상당구 교동로3번길 100,6519373,2019038,BICYCLE,충청북도 청주시 상당구 북문로2가동(태웅건설 부근),36.64094011,127.4893884,기타,235
43111112,ZIDa1e9e2690b,대성여자중학교,충청북도 청주시 상당구 대성로 208,160972,2013099,BICYCLE,충청북도 청주시 상당구 우암동(우암교회 부근),36.6476182,127.4891324,기타,494
43111112,ZIDa1e9e2690b,대성여자중학교,충청북도 청주시 상당구 대성로 208,167071,2013114,JAYWALKING,충청북도 청주시 상당구 수동(우암오거리 부근),36.64645792,127.4893943,기타,381
43111112,ZIDa1e9e2690b,대성여자중학교,충청북도 청주시 상당구 대성로 208,6222538,2016146,OLDMAN,충청북도 청주시 상당구 수동((청수빌딩) 부근),36.64040908,127.4919569,노약자,406
43111112,ZIDa1e9e2690b,대성여자중학교,충청북도 청주시 상당구 대성로 208,6519373,2019038,BICYCLE,충청북도 청주시 상당구 북문로2가동(태웅건설 부근),36.64094011,127.4893884,기타,439
43111112,ZIDa1e9e2690b,대성여자중학교,충청북도 청주시 상당구 대성로 208,6545948,2019066,JAYWALKING,충청북도 청주시 청원구 우암동(우암초교 부근),36.64761793,127.4893464,기타,483
43111112,ZIDa4243ab56a,쉴만한실버홈노인요양공동생활가정,"충청북도 청주시 상당구 수동로 77번길 10, 2층",160972,2013099,BICYCLE,충청북도 청주시 상당구 우암동(우암교회 부근),36.6476182,127.4891324,기타,538
43111112,ZIDa4243ab56a,쉴만한실버홈노인요양공동생활가정,"충청북도 청주시 상당구 수동로 77번길 10, 2층",167071,2013114,JAYWALKING,충청북도 청주시 상당구 수동(우암오거리 부근),36.64645792,127.4893943,기타,441
43111112,ZIDa4243ab56a,쉴만한실버홈노인요양공동생활가정,"충청북도 청주시 상당구 수동로 77번길 10, 2층",6222538,2016146,OLDMAN,충청북도 청주시 상당구 수동((청수빌딩) 부근),36.64040908,127.4919569,노약자,465
43111112,ZIDa4243ab56a,쉴만한실버홈노인요양공동생활가정,"충청북도 청주시 상당구 수동로 77번길 10, 2층",6519373,2019038,BICYCLE,충청북도 청주시 상당구 북문로2가동(태웅건설 부근),36.64094011,127.4893884,기타,536
43111112,ZIDa4243ab56a,쉴만한실버홈노인요양공동생활가정,"충청북도 청주시 상당구 수동로 77번길 10, 2층",6545948,2019066,JAYWALKING,충청북도 청주시 청원구 우암동(우암초교 부근),36.64761793,127.4893464,기타,524
43111112,ZIDf887e9c94e,청주노인복지센터,충청북도 청주시 상당구 대성로172번길 21 (수동),167179,2013114,JAYWALKING,충청북도 청주시 상당구 문화동(중앙시장 부근),36.63925502,127.4900889,기타,316
43111112,ZIDf887e9c94e,청주노인복지센터,충청북도 청주시 상당구 대성로172번길 21 (수동),6165104,2016044,CHILD,충청북도 청주시 상당구 수동((청주상공회의소) 부근),36.63807406,127.4901897,어린이,404
43111112,ZIDf887e9c94e,청주노인복지센터,충청북도 청주시 상당구 대성로172번길 21 (수동),6222538,2016146,OLDMAN,충청북도 청주시 상당구 수동((청수빌딩) 부근),36.64040908,127.4919569,노약자,105
43111112,ZIDf887e9c94e,청주노인복지센터,충청북도 청주시 상당구 대성로172번길 21 (수동),6519373,2019038,BICYCLE,충청북도 청주시 상당구 북문로2가동(태웅건설 부근),36.64094011,127.4893884,기타,313
43111112,ZIDf887e9c94e,청주노인복지센터,충청북도 청주시 상당구 대성로172번길 21 (수동),6536197,2019048,VIOLT,충청북도 청주시 상당구 수동(중앙초등학교 부근),36.63673098,127.4922369,기타,477
43111117,ZID05810d5f97,일신여자중학교,충청북도 청주시 상당구 영운로 126,153925,2013098,OLDMAN,충청북도 청주시 상당구 탑동((남양빌라나동) 부근),36.62634754,127.4992353,노약자,216
43111117,ZID05810d5f97,일신여자중학교,충청북도 청주시 상당구 영운로 126,167447,2013114,JAYWALKING,충청북도 청주시 상당구 탑동(금천육거리 부근),36.62536333,127.4988704,기타,245
43111117,ZID05810d5f97,일신여자중학교,충청북도 청주시 상당구 영운로 126,6097383,2015046,BICYCLE,충청북도 청주시 상당구 방서동(금석교사거리 부근),36.62584754,127.4931292,기타,357
43111117,ZID05810d5f97,일신여자중학교,충청북도 청주시 상당구 영운로 126,6536859,2019049,VIOLT,충청북도 청주시 상당구 석교동(금석교사거리 부근),36.62519187,127.493446,기타,363
43111117,ZID05810d5f97,일신여자중학교,충청북도 청주시 상당구 영운로 126,6647139,2020083,VIOLT,충청북도 청주시 상당구 석교동(금석교사거리 부근),36.62502058,127.4933789,기타,378
43111117,ZID07757ffdb1,해나어린이집,"충청북도 청주시 상당구 산성로 55 (탑동, LH청주탑동아파트)",140481,2013097,CHILD,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63105628,127.5021858,어린이,233
43111117,ZID07757ffdb1,해나어린이집,"충청북도 청주시 상당구 산성로 55 (탑동, LH청주탑동아파트)",150412,2013098,OLDMAN,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.6316561,127.5005175,노약자,247
43111117,ZID07757ffdb1,해나어린이집,"충청북도 청주시 상당구 산성로 55 (탑동, LH청주탑동아파트)",6251518,2017029,OLDMAN,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63057265,127.5031177,노약자,263
43111117,ZID07757ffdb1,해나어린이집,"충청북도 청주시 상당구 산성로 55 (탑동, LH청주탑동아파트)",6303055,2017050,BICYCLE,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.63088951,127.5019127,기타,203
43111117,ZID07757ffdb1,해나어린이집,"충청북도 청주시 상당구 산성로 55 (탑동, LH청주탑동아파트)",6516292,2019038,BICYCLE,충청북도 청주시 상당구 금천동(굿모닝한의원 부근),36.63066411,127.5032213,기타,276
43111117,ZID0d6a5bb7d8,광화원,충청북도 청주시 상당구 영운로 122-1 (탑동),153925,2013098,OLDMAN,충청북도 청주시 상당구 탑동((남양빌라나동) 부근),36.62634754,127.4992353,노약자,205
43111117,ZID0d6a5bb7d8,광화원,충청북도 청주시 상당구 영운로 122-1 (탑동),167447,2013114,JAYWALKING,충청북도 청주시 상당구 탑동(금천육거리 부근),36.62536333,127.4988704,기타,174
43111117,ZID0d6a5bb7d8,광화원,충청북도 청주시 상당구 영운로 122-1 (탑동),6403184,2018029,OLDMAN,충청북도 청주시 상당구 금천동(금석교사거리 부근),36.62455312,127.4934894,노약자,346
43111117,ZID0d6a5bb7d8,광화원,충청북도 청주시 상당구 영운로 122-1 (탑동),6536859,2019049,VIOLT,충청북도 청주시 상당구 석교동(금석교사거리 부근),36.62519187,127.493446,기타,327
43111117,ZID0d6a5bb7d8,광화원,충청북도 청주시 상당구 영운로 122-1 (탑동),6647139,2020083,VIOLT,충청북도 청주시 상당구 석교동(금석교사거리 부근),36.62502058,127.4933789,기타,337
43111117,ZID36e8b473d4,탑동어린이집,충청북도 청주시 상당구 중고개로 367-5 (탑동),140481,2013097,CHILD,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63105628,127.5021858,어린이,180
43111117,ZID36e8b473d4,탑동어린이집,충청북도 청주시 상당구 중고개로 367-5 (탑동),150412,2013098,OLDMAN,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.6316561,127.5005175,노약자,51
43111117,ZID36e8b473d4,탑동어린이집,충청북도 청주시 상당구 중고개로 367-5 (탑동),220279,2014117,JAYWALKING,충청북도 청주시 상당구 대성동(삼화카정비 부근),36.63210611,127.4974739,기타,258
43111117,ZID36e8b473d4,탑동어린이집,충청북도 청주시 상당구 중고개로 367-5 (탑동),6251518,2017029,OLDMAN,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63057265,127.5031177,노약자,273
43111117,ZID36e8b473d4,탑동어린이집,충청북도 청주시 상당구 중고개로 367-5 (탑동),6303055,2017050,BICYCLE,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.63088951,127.5019127,기타,160
43111117,ZID8b4df9cb38,명지영아전담어린이집,충청북도 청주시 상당구 탑동로61번길 16,140481,2013097,CHILD,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63105628,127.5021858,어린이,211
43111117,ZID8b4df9cb38,명지영아전담어린이집,충청북도 청주시 상당구 탑동로61번길 16,150412,2013098,OLDMAN,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.6316561,127.5005175,노약자,82
43111117,ZID8b4df9cb38,명지영아전담어린이집,충청북도 청주시 상당구 탑동로61번길 16,220279,2014117,JAYWALKING,충청북도 청주시 상당구 대성동(삼화카정비 부근),36.63210611,127.4974739,기타,233
43111117,ZID8b4df9cb38,명지영아전담어린이집,충청북도 청주시 상당구 탑동로61번길 16,6251518,2017029,OLDMAN,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63057265,127.5031177,노약자,301
43111117,ZID8b4df9cb38,명지영아전담어린이집,충청북도 청주시 상당구 탑동로61번길 16,6303055,2017050,BICYCLE,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.63088951,127.5019127,기타,189
43111117,ZID9a3bb1c519,일신여자고등학교,충청북도 청주시 상당구 영운로 126,153925,2013098,OLDMAN,충청북도 청주시 상당구 탑동((남양빌라나동) 부근),36.62634754,127.4992353,노약자,260
43111117,ZID9a3bb1c519,일신여자고등학교,충청북도 청주시 상당구 영운로 126,167447,2013114,JAYWALKING,충청북도 청주시 상당구 탑동(금천육거리 부근),36.62536333,127.4988704,기타,318
43111117,ZID9a3bb1c519,일신여자고등학교,충청북도 청주시 상당구 영운로 126,6097383,2015046,BICYCLE,충청북도 청주시 상당구 방서동(금석교사거리 부근),36.62584754,127.4931292,기타,396
43111117,ZID9a3bb1c519,일신여자고등학교,충청북도 청주시 상당구 영운로 126,6100605,2015048,OLDMAN,충청북도 청주시 상당구 석교동(고려주차장 부근),36.62827078,127.4921347,노약자,428
43111117,ZID9a3bb1c519,일신여자고등학교,충청북도 청주시 상당구 영운로 126,6536859,2019049,VIOLT,충청북도 청주시 상당구 석교동(금석교사거리 부근),36.62519187,127.493446,기타,418
43111117,ZIDb1a5e7e92e,충청어린이집,충청북도 청주시 상당구 중고개로 368-1 (탑동),140481,2013097,CHILD,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63105628,127.5021858,어린이,191
43111117,ZIDb1a5e7e92e,충청어린이집,충청북도 청주시 상당구 중고개로 368-1 (탑동),150412,2013098,OLDMAN,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.6316561,127.5005175,노약자,38
43111117,ZIDb1a5e7e92e,충청어린이집,충청북도 청주시 상당구 중고개로 368-1 (탑동),220279,2014117,JAYWALKING,충청북도 청주시 상당구 대성동(삼화카정비 부근),36.63210611,127.4974739,기타,259
43111117,ZIDb1a5e7e92e,충청어린이집,충청북도 청주시 상당구 중고개로 368-1 (탑동),6303055,2017050,BICYCLE,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.63088951,127.5019127,기타,183
43111117,ZIDb1a5e7e92e,충청어린이집,충청북도 청주시 상당구 중고개로 368-1 (탑동),6536160,2019048,VIOLT,충청북도 청주시 상당구 탑동(삼덕아파트 부근),36.63172787,127.5034674,기타,277
43111117,ZIDc0f8fd2030,점프아이어린이집,충청북도 청주시 상당구 탑동로53번길 12 (탑동),139213,2013098,OLDMAN,충청북도 청주시 상당구 대성동(시민TV사 부근),36.63220566,127.4964319,노약자,306
43111117,ZIDc0f8fd2030,점프아이어린이집,충청북도 청주시 상당구 탑동로53번길 12 (탑동),140481,2013097,CHILD,충청북도 청주시 상당구 탑동((굿모닝메디칼) 부근),36.63105628,127.5021858,어린이,246
43111117,ZIDc0f8fd2030,점프아이어린이집,충청북도 청주시 상당구 탑동로53번길 12 (탑동),150412,2013098,OLDMAN,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.6316561,127.5005175,노약자,130
43111117,ZIDc0f8fd2030,점프아이어린이집,충청북도 청주시 상당구 탑동로53번길 12 (탑동),220279,2014117,JAYWALKING,충청북도 청주시 상당구 대성동(삼화카정비 부근),36.63210611,127.4974739,기타,222
43111117,ZIDc0f8fd2030,점프아이어린이집,충청북도 청주시 상당구 탑동로53번길 12 (탑동),6303055,2017050,BICYCLE,충청북도 청주시 상당구 탑동((현대아파트105동) 부근),36.63088951,127.5019127,기타,220
43111117,ZIDc8fa5870ec,청주맹학교,충청북도 청주시 상당구 영운로 122-1,167447,2013114,JAYWALKING,충청북도 청주시 상당구 탑동(금천육거리 부근),36.62536333,127.4988704,기타,305
43111117,ZIDc8fa5870ec,청주맹학교,충청북도 청주시 상당구 영운로 122-1,6097383,2015046,BICYCLE,충청북도 청주시 상당구 방서동(금석교사거리 부근),36.62584754,127.4931292,기타,247
43111117,ZIDc8fa5870ec,청주맹학교,충청북도 청주시 상당구 영운로 122-1,6403184,2018029,OLDMAN,충청북도 청주시 상당구 금천동(금석교사거리 부근),36.62455312,127.4934894,노약자,298
