연도코드,시군구코드,사고위험지역명,사고위험지역,사고위험지역폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점utmkx좌표,중심점utmky좌표
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47932,"POLYGON((993833.7545 1847434.9607,993839.1904 1847436.6097,993842.7545 1847436.9607,993852.1342 1847439.806,993860.7785 1847444.4265,993868.3553 1847450.6447,993874.5735 1847458.2215,993879.194 1847466.8658,993880.8506 1847472.327,993884.7785 1847474.4265,993892.3553 1847480.6447,993898.5735 1847488.2215,993903.194 1847496.8658,993906.0393 1847506.2455,993907 1847516,993906.0393 1847525.7545,993903.194 1847535.1342,993898.5735 1847543.7785,993892.3553 1847551.3553,993884.7785 1847557.5735,993876.1342 1847562.194,993866.7545 1847565.0393,993857 1847566,993847.2455 1847565.0393,993837.8658 1847562.194,993829.7583 1847557.8604,993829.1342 1847558.194,993819.7545 1847561.0393,993810 1847562,993800.2455 1847561.0393,993790.8658 1847558.194,993782.2215 1847553.5735,993780.9121 1847552.4989,993776.2455 1847552.0393,993766.8658 1847549.194,993758.2215 1847544.5735,993755.4144 1847542.2697,993748 1847543,993738.2455 1847542.0393,993728.8658 1847539.194,993720.2215 1847534.5735,993712.6447 1847528.3553,993706.4265 1847520.7785,993701.806 1847512.1342,993698.9607 1847502.7545,993698 1847493,993698.9607 1847483.2455,993701.806 1847473.8658,993706.4265 1847465.2215,993712.6447 1847457.6447,993720.2215 1847451.4265,993728.8658 1847446.806,993729.7616 1847446.5343,993734.8658 1847443.806,993744.2455 1847440.9607,993754 1847440,993763.7545 1847440.9607,993765.1379 1847441.3804,993769 1847441,993778.7545 1847441.9607,993788.1342 1847444.806,993788.9125 1847445.222,993791.7619 1847446.0864,993796.2215 1847442.4265,993804.8658 1847437.806,993814.2455 1847434.9607,993824 1847434,993833.7545 1847434.9607))",17,0,1,24,1,U턴중 / 기타 / 안전거리미확보,993804.0,1847499.0
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47933,"POLYGON((993614.7775 1847796.2189,993617 1847796,993626.7545 1847796.9607,993636.1342 1847799.806,993644.7785 1847804.4265,993652.3553 1847810.6447,993658.5735 1847818.2215,993663.194 1847826.8658,993666.0393 1847836.2455,993667 1847846,993666.0393 1847855.7545,993663.194 1847865.1342,993662.5931 1847866.2583,993667.194 1847874.8658,993670.0393 1847884.2455,993670.6336 1847890.28,993672.7785 1847891.4265,993680.3553 1847897.6447,993686.5735 1847905.2215,993691.194 1847913.8658,993694.0393 1847923.2455,993695 1847933,993694.0393 1847942.7545,993691.194 1847952.1342,993686.5735 1847960.7785,993680.3553 1847968.3553,993672.7785 1847974.5735,993664.1342 1847979.194,993654.7545 1847982.0393,993645 1847983,993635.2455 1847982.0393,993625.8658 1847979.194,993617.2215 1847974.5735,993609.6447 1847968.3553,993603.4265 1847960.7785,993598.806 1847952.1342,993596.6239 1847944.9407,993590.8658 1847943.194,993588.7753 1847942.0765,993585.8658 1847941.194,993577.2215 1847936.5735,993569.6447 1847930.3553,993566.8164 1847926.9091,993557.8658 1847924.194,993549.2215 1847919.5735,993541.6447 1847913.3553,993535.4265 1847905.7785,993530.806 1847897.1342,993527.9607 1847887.7545,993527 1847878,993527.9607 1847868.2455,993529.0263 1847864.7327,993529.9607 1847855.2455,993532.806 1847845.8658,993537.4265 1847837.2215,993543.6447 1847829.6447,993544.7121 1847828.7687,993546.806 1847821.8658,993551.4265 1847813.2215,993557.6447 1847805.6447,993565.2215 1847799.4265,993573.8658 1847794.806,993583.2455 1847791.9607,993593 1847791,993602.7545 1847791.9607,993612.1342 1847794.806,993614.7775 1847796.2189))",20,0,7,34,4,기타 / 안전거리미확보,993612.0,1847884.0
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47934,"POLYGON((995347.287 1848401.4222,995352.7545 1848401.9607,995362.1342 1848404.806,995370.7785 1848409.4265,995378.3553 1848415.6447,995379.2568 1848416.7432,995380.3553 1848417.6447,995386.5735 1848425.2215,995391.194 1848433.8658,995394.0393 1848443.2455,995394.4726 1848447.6454,995396.194 1848450.8658,995399.0393 1848460.2455,995400 1848470,995399.0393 1848479.7545,995396.194 1848489.1342,995391.5735 1848497.7785,995386.9607 1848503.3992,995386.0393 1848512.7545,995383.194 1848522.1342,995378.5735 1848530.7785,995372.3553 1848538.3553,995364.7785 1848544.5735,995356.1342 1848549.194,995346.7545 1848552.0393,995337 1848553,995327.2455 1848552.0393,995317.8658 1848549.194,995309.2215 1848544.5735,995301.6447 1848538.3553,995299.0897 1848535.2421,995297.3553 1848537.3553,995289.7785 1848543.5735,995281.1342 1848548.194,995271.7545 1848551.0393,995270.7129 1848551.1419,995267.7545 1848552.0393,995258 1848553,995248.2455 1848552.0393,995238.8658 1848549.194,995230.2215 1848544.5735,995222.6447 1848538.3553,995216.4265 1848530.7785,995211.806 1848522.1342,995208.9607 1848512.7545,995208.1757 1848504.7839,995202.4265 1848497.7785,995197.806 1848489.1342,995194.9607 1848479.7545,995194 1848470,995194.9607 1848460.2455,995197.806 1848450.8658,995202.4265 1848442.2215,995208.6447 1848434.6447,995216.2215 1848428.4265,995224.8658 1848423.806,995234.2455 1848420.9607,995244 1848420,995253.7545 1848420.9607,995263.1342 1848423.806,995263.1444 1848423.8115,995265.3861 1848423.1315,995267.8658 1848421.806,995268.463 1848421.6249,995271.8658 1848419.806,995281.2455 1848416.9607,995281.3666 1848416.9488,995283.2215 1848415.4265,995291.8658 1848410.806,995293.1361 1848410.4207,995299.2215 1848405.4265,995307.8658 1848400.806,995317.2455 1848397.9607,995327 1848397,995336.7545 1848397.9607,995346.1342 1848400.806,995347.287 1848401.4222))",19,0,2,20,1,U턴중 / 기타 / 안전거리미확보,995300.0,1848477.0
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47935,"POLYGON((996628.7076 1850111.2924,996630.3553 1850112.6447,996632.3137 1850115.0309,996633.8622 1850115.1834,996637.2215 1850112.4265,996645.8658 1850107.806,996655.2455 1850104.9607,996665 1850104,996674.7545 1850104.9607,996684.1342 1850107.806,996684.9125 1850108.222,996690.1342 1850109.806,996698.7785 1850114.4265,996706.3553 1850120.6447,996712.5735 1850128.2215,996717.194 1850136.8658,996720.0393 1850146.2455,996721 1850156,996720.2613 1850163.5,996721 1850171,996720.0393 1850180.7545,996717.194 1850190.1342,996712.5735 1850198.7785,996706.3553 1850206.3553,996698.7785 1850212.5735,996690.1342 1850217.194,996680.7545 1850220.0393,996671 1850221,996661.2455 1850220.0393,996651.8658 1850217.194,996644.4398 1850213.2247,996641.7545 1850214.0393,996632 1850215,996622.2455 1850214.0393,996612.8658 1850211.194,996604.2215 1850206.5735,996603.0804 1850205.637,996601.7545 1850206.0393,996592 1850207,996582.2455 1850206.0393,996572.8658 1850203.194,996564.2215 1850198.5735,996556.6447 1850192.3553,996550.4265 1850184.7785,996548.3656 1850180.9228,996547.4265 1850179.7785,996542.806 1850171.1342,996539.9607 1850161.7545,996539 1850152,996539.9607 1850142.2455,996542.806 1850132.8658,996544.8329 1850129.0738,996545.806 1850125.8658,996550.4265 1850117.2215,996556.6447 1850109.6447,996564.2215 1850103.4265,996572.8658 1850098.806,996582.2455 1850095.9607,996592 1850095,996601.7545 1850095.9607,996611.1342 1850098.806,996619.7785 1850103.4265,996627.3553 1850109.6447,996628.7076 1850111.2924))",12,0,2,15,3,기타,996631.0,1850158.0
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47936,"POLYGON((993130.5735 1849750.2215,993131.6342 1849752.2059,993139.8658 1849747.806,993149.2455 1849744.9607,993159 1849744,993168.7545 1849744.9607,993178.1342 1849747.806,993186.7785 1849752.4265,993194.3553 1849758.6447,993200.5735 1849766.2215,993205.194 1849774.8658,993208.0393 1849784.2455,993209 1849794,993208.0393 1849803.7545,993205.194 1849813.1342,993202.3675 1849818.4222,993202.0393 1849821.7545,993199.194 1849831.1342,993194.5735 1849839.7785,993188.3553 1849847.3553,993180.7785 1849853.5735,993172.1342 1849858.194,993162.7545 1849861.0393,993153 1849862,993143.2455 1849861.0393,993133.8658 1849858.194,993132.4074 1849857.4144,993123.7545 1849860.0393,993118.1998 1849860.5864,993115.7785 1849862.5735,993107.1342 1849867.194,993097.7545 1849870.0393,993088 1849871,993078.2455 1849870.0393,993068.8658 1849867.194,993068.0875 1849866.778,993062.8658 1849865.194,993054.2215 1849860.5735,993046.6447 1849854.3553,993040.4265 1849846.7785,993035.806 1849838.1342,993032.9607 1849828.7545,993032 1849819,993032.9607 1849809.2455,993034.2096 1849805.1284,993034 1849803,993034.9607 1849793.2455,993037.806 1849783.8658,993039.3021 1849781.0669,993039 1849778,993039.9607 1849768.2455,993042.806 1849758.8658,993047.4265 1849750.2215,993053.6447 1849742.6447,993061.2215 1849736.4265,993069.8658 1849731.806,993079.2455 1849728.9607,993089 1849728,993098.7545 1849728.9607,993108.1342 1849731.806,993116.7785 1849736.4265,993124.3553 1849742.6447,993130.5735 1849750.2215))",16,0,3,19,0,기타 / 안전거리미확보,993116.0,1849801.0
2018,43113,충청북도 청주시 흥덕구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,47937,"POLYGON((994311.4222 1848258.6325,994314.7545 1848258.9607,994324.1342 1848261.806,994332.7785 1848266.4265,994333.8152 1848267.2773,994340.7545 1848267.9607,994350.1342 1848270.806,994358.7785 1848275.4265,994366.3553 1848281.6447,994372.5735 1848289.2215,994377.194 1848297.8658,994380.0393 1848307.2455,994381 1848317,994380.0393 1848326.7545,994377.194 1848336.1342,994372.5735 1848344.7785,994366.3553 1848352.3553,994358.7785 1848358.5735,994350.1342 1848363.194,994340.7545 1848366.0393,994340.6334 1848366.0512,994340.2462 1848366.369,994338.292 1848372.8112,994339 1848380,994338.0393 1848389.7545,994335.194 1848399.1342,994330.5735 1848407.7785,994324.3553 1848415.3553,994316.7785 1848421.5735,994308.1342 1848426.194,994298.7545 1848429.0393,994289 1848430,994279.2455 1848429.0393,994269.8658 1848426.194,994261.2215 1848421.5735,994253.6447 1848415.3553,994247.4265 1848407.7785,994242.806 1848399.1342,994239.9607 1848389.7545,994239.6783 1848386.8867,994237.2215 1848385.5735,994229.6447 1848379.3553,994223.4265 1848371.7785,994218.806 1848363.1342,994218.5476 1848362.2823,994217.2215 1848361.5735,994209.6447 1848355.3553,994203.4265 1848347.7785,994198.806 1848339.1342,994195.9607 1848329.7545,994195 1848320,994195.9607 1848310.2455,994198.806 1848300.8658,994203.4265 1848292.2215,994209.6447 1848284.6447,994217.2215 1848278.4265,994225.8658 1848273.806,994235.2455 1848270.9607,994245 1848270,994246.472 1848270.145,994252.2215 1848265.4265,994254.824 1848264.0355,994259.2215 1848260.4265,994267.8658 1848255.806,994277.2455 1848252.9607,994287 1848252,994296.7545 1848252.9607,994306.1342 1848255.806,994311.4222 1848258.6325))",15,1,3,21,2,기타 / 안전거리미확보,994287.0,1848333.0
2018,43114,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,47939,"POLYGON((998941.6296 1850719.1974,998946.5735 1850725.2215,998951.194 1850733.8658,998954.0393 1850743.2455,998955 1850753,998954.0393 1850762.7545,998953.2877 1850765.2321,998953.0393 1850767.7545,998950.3255 1850776.7008,998951.5735 1850778.2215,998956.194 1850786.8658,998959.0393 1850796.2455,998960 1850806,998959.0393 1850815.7545,998956.194 1850825.1342,998951.5735 1850833.7785,998945.3553 1850841.3553,998937.7785 1850847.5735,998929.1342 1850852.194,998919.7545 1850855.0393,998910 1850856,998900.2455 1850855.0393,998890.8658 1850852.194,998882.2215 1850847.5735,998874.6447 1850841.3553,998868.4265 1850833.7785,998863.806 1850825.1342,998860.9607 1850815.7545,998860 1850806,998860.9607 1850796.2455,998862.422 1850791.4285,998859.4265 1850787.7785,998859.2334 1850787.4172,998855.4265 1850782.7785,998850.806 1850774.1342,998850.4437 1850772.9398,998846.806 1850766.1342,998843.9607 1850756.7545,998843 1850747,998843.9607 1850737.2455,998846.806 1850727.8658,998851.4265 1850719.2215,998857.6447 1850711.6447,998865.2215 1850705.4265,998873.8658 1850700.806,998879.0875 1850699.222,998879.8658 1850698.806,998889.2455 1850695.9607,998899 1850695,998908.7545 1850695.9607,998918.1342 1850698.806,998926.7785 1850703.4265,998934.3553 1850709.6447,998940.5735 1850717.2215,998941.6296 1850719.1974))",11,0,6,18,0,기타,998903.0,1850774.0
2018,43114,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,47940,"POLYGON((998281.2623 1851339.5102,998285.194 1851346.8658,998287.9118 1851355.8252,998292.7785 1851358.4265,998300.3553 1851364.6447,998306.5735 1851372.2215,998311.194 1851380.8658,998314.0393 1851390.2455,998315 1851400,998314.0393 1851409.7545,998311.194 1851419.1342,998306.5735 1851427.7785,998300.3553 1851435.3553,998292.7785 1851441.5735,998284.1342 1851446.194,998274.7545 1851449.0393,998265 1851450,998255.2455 1851449.0393,998245.8658 1851446.194,998237.2215 1851441.5735,998229.6447 1851435.3553,998223.4265 1851427.7785,998218.806 1851419.1342,998218.5571 1851418.3137,998214.8658 1851417.194,998212.1065 1851415.7191,998207.7545 1851417.0393,998198 1851418,998188.2455 1851417.0393,998178.8658 1851414.194,998170.2215 1851409.5735,998162.6447 1851403.3553,998156.4265 1851395.7785,998151.806 1851387.1342,998148.9607 1851377.7545,998148 1851368,998148.9607 1851358.2455,998151.806 1851348.8658,998156.4265 1851340.2215,998159.3531 1851336.6554,998160.806 1851331.8658,998165.4265 1851323.2215,998171.6447 1851315.6447,998179.2215 1851309.4265,998187.8658 1851304.806,998197.2455 1851301.9607,998207 1851301,998211.6467 1851301.4577,998212.8658 1851300.806,998222.2455 1851297.9607,998232 1851297,998241.7545 1851297.9607,998251.1342 1851300.806,998259.7785 1851305.4265,998267.3553 1851311.6447,998273.5735 1851319.2215,998278.194 1851327.8658,998281.0393 1851337.2455,998281.2623 1851339.5102))",10,0,1,19,3,U턴중 / 기타 / 안전거리미확보,998232.0,1851372.0
2018,43114,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,47941,"POLYGON((1001137.7232 1851554.1899,1001143.7785 1851557.4265,1001151.3553 1851563.6447,1001157.5735 1851571.2215,1001162.194 1851579.8658,1001165.0393 1851589.2455,1001166 1851599,1001165.0393 1851608.7545,1001162.194 1851618.1342,1001157.5735 1851626.7785,1001151.3553 1851634.3553,1001143.7785 1851640.5735,1001140.5494 1851642.2995,1001137.7785 1851644.5735,1001129.1342 1851649.194,1001119.7545 1851652.0393,1001110 1851653,1001100.2455 1851652.0393,1001090.8658 1851649.194,1001082.2215 1851644.5735,1001074.6447 1851638.3553,1001073.8609 1851637.4003,1001071.7545 1851638.0393,1001062 1851639,1001052.2455 1851638.0393,1001042.8658 1851635.194,1001034.2215 1851630.5735,1001026.6447 1851624.3553,1001020.4265 1851616.7785,1001015.806 1851608.1342,1001015.5976 1851607.4471,1001010.2215 1851604.5735,1001002.6447 1851598.3553,1000996.4265 1851590.7785,1000991.806 1851582.1342,1000988.9607 1851572.7545,1000988 1851563,1000988.9607 1851553.2455,1000991.806 1851543.8658,1000996.4265 1851535.2215,1001002.6447 1851527.6447,1001010.2215 1851521.4265,1001018.8658 1851516.806,1001028.2455 1851513.9607,1001038 1851513,1001047.7545 1851513.9607,1001057.1342 1851516.806,1001057.2518 1851516.8689,1001059.1748 1851516.2855,1001060.2215 1851515.4265,1001068.8658 1851510.806,1001078.2455 1851507.9607,1001088 1851507,1001097.7545 1851507.9607,1001107.1342 1851510.806,1001115.7785 1851515.4265,1001123.3553 1851521.6447,1001129.5735 1851529.2215,1001134.194 1851537.8658,1001137.0393 1851547.2455,1001137.7232 1851554.1899))",11,0,6,20,0,기타 / 안전거리미확보,1001078.0,1851578.0
2018,43114,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,47942,"POLYGON((999015 1850968,999014.0393 1850977.7545,999013.1735 1850980.6085,999013.6983 1850985.9365,999015.5735 1850988.2215,999020.194 1850996.8658,999023.0393 1851006.2455,999024 1851016,999023.0393 1851025.7545,999020.194 1851035.1342,999015.5735 1851043.7785,999012.6401 1851047.3528,999014.1342 1851047.806,999022.7785 1851052.4265,999030.3553 1851058.6447,999036.5735 1851066.2215,999041.194 1851074.8658,999044.0393 1851084.2455,999045 1851094,999044.0393 1851103.7545,999041.194 1851113.1342,999036.5735 1851121.7785,999030.3553 1851129.3553,999022.7785 1851135.5735,999014.1342 1851140.194,999004.7545 1851143.0393,998997.8152 1851143.7227,998996.7785 1851144.5735,998988.1342 1851149.194,998978.7545 1851152.0393,998969 1851153,998959.2455 1851152.0393,998949.8658 1851149.194,998941.2215 1851144.5735,998933.6447 1851138.3553,998927.4265 1851130.7785,998922.806 1851122.1342,998921.6647 1851118.3718,998921.6447 1851118.3553,998916.6864 1851112.3136,998910.6447 1851107.3553,998904.4265 1851099.7785,998899.806 1851091.1342,998896.9607 1851081.7545,998896 1851072,998896.9446 1851062.4097,998896.4265 1851061.7785,998891.806 1851053.1342,998888.9607 1851043.7545,998888 1851034,998888.9607 1851024.2455,998891.806 1851014.8658,998896.4265 1851006.2215,998902.6447 1850998.6447,998908.2947 1850994.0078,998908.3447 1850993.5,998908 1850990,998908.9607 1850980.2455,998911.806 1850970.8658,998915.3755 1850964.1879,998915.9607 1850958.2455,998918.806 1850948.8658,998923.4265 1850940.2215,998929.6447 1850932.6447,998937.2215 1850926.4265,998945.8658 1850921.806,998955.2455 1850918.9607,998965 1850918,998974.7545 1850918.9607,998984.1342 1850921.806,998992.7785 1850926.4265,999000.3553 1850932.6447,999006.5735 1850940.2215,999011.194 1850948.8658,999014.0393 1850958.2455,999015 1850968))",14,0,5,15,0,기타 / 안전거리미확보,998965.0,1851040.0
2018,43114,충청북도 청주시 청원구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,47943,"POLYGON((998349 1852094,998348.0393 1852103.7545,998345.194 1852113.1342,998340.5735 1852121.7785,998338.0867 1852124.8087,998340.0393 1852131.2455,998341 1852141,998340.0393 1852150.7545,998337.194 1852160.1342,998332.5735 1852168.7785,998326.3553 1852176.3553,998318.7785 1852182.5735,998310.1342 1852187.194,998300.7545 1852190.0393,998291 1852191,998281.2455 1852190.0393,998281 1852189.9648,998280.7545 1852190.0393,998271 1852191,998261.2455 1852190.0393,998258.2871 1852189.1419,998257.2455 1852189.0393,998247.8658 1852186.194,998239.2215 1852181.5735,998231.6447 1852175.3553,998225.4265 1852167.7785,998220.806 1852159.1342,998217.9607 1852149.7545,998217 1852140,998217.9607 1852130.2455,998220.806 1852120.8658,998225.4265 1852112.2215,998231.1115 1852105.2943,998235.4265 1852097.2215,998241.6447 1852089.6447,998249.2215 1852083.4265,998250.4003 1852082.7964,998252.806 1852074.8658,998257.4265 1852066.2215,998263.6447 1852058.6447,998271.2215 1852052.4265,998279.8658 1852047.806,998289.2455 1852044.9607,998299 1852044,998308.7545 1852044.9607,998318.1342 1852047.806,998326.7785 1852052.4265,998334.3553 1852058.6447,998340.5735 1852066.2215,998345.194 1852074.8658,998348.0393 1852084.2455,998349 1852094))",10,0,4,10,0,기타 / 신호위반 / 안전거리미확보,998286.0,1852121.0
